transaction_id,client_name,IBAN,contact_email,amount,category,status
TX-11083,Mistral Group BV,DE82 2145 5925 212855264537,accounts@mistral39.com,213.00,Hardware,settled
TX-11088,Rioja Hospitality Ltd,FR13 8293 3022 557877577855,accounts@rioja40.com,1502.00,Hardware,settled
TX-11544,Kestrel Clinics Ltd,DE85 7294 5921 205551462938,accounts@kestrel71.com,120.00,Logistics,settled
TX-11147,Tarragon Labs BV,IT36 8773 4829 768792778835,accounts@tarragon58.com,126.00,Hardware,settled
TX-11705,Cobalt Trading BV,NL81 6657 2361 367569546548,accounts@cobalt27.com,160.00,Marketing,settled
TX-11062,Bastion Studio SAS,IT27 9270 8551 678160658584,accounts@bastion33.com,252.00,Hardware,settled
TX-10884,Cinder Energy SL,NL79 3663 9743 485402020245,accounts@cinder17.com,781.00,Professional Services,settled
TX-10896,Cinder Energy GmbH,NL52 2083 7156 215323395110,accounts@cinder37.com,1435.00,Professional Services,settled
TX-11497,Solace Industrial GmbH,ES28 1354 4027 283823792255,accounts@solace13.com,688.00,Logistics,settled
TX-11607,Vega Analytics GmbH,FR82 2785 6089 521359207645,accounts@vega25.com,396.00,Marketing,settled
TX-10835,Mistral Group SL,DE63 3753 7060 806003663209,accounts@mistral36.com,1459.00,Professional Services,settled
TX-10207,Lumen Systems BV,DE26 8088 9238 174570796341,accounts@lumen46.com,357.00,Subscriptions,settled
TX-11035,Lumen Systems BV,DE10 5019 8760 531735563832,accounts@lumen9.com,599.00,Hardware,settled
TX-11353,Rioja Hospitality SA,FR71 1612 5753 302989026093,accounts@rioja0.com,158.00,Logistics,settled
TX-10721,Atlas Partners SAS,DE77 7292 9383 885079161918,accounts@atlas21.com,1619.00,Professional Services,settled
TX-11190,Halcyon Consulting SAS,ES35 3484 7156 363757536074,accounts@halcyon75.com,361.00,Hardware,refunded
TX-11231,Novara Logistics GmbH,FR22 6328 2040 786089063141,accounts@novara32.com,333.00,Logistics,settled
TX-10980,Bastion Studio Ltd,IT92 3229 1050 616607283971,accounts@bastion16.com,1210.00,Professional Services,refunded
TX-11437,Halcyon Consulting Ltd,ES84 8548 2964 269141012041,accounts@halcyon35.com,382.00,Logistics,settled
TX-10366,Mistral Group BV,DE78 7516 4568 644542693668,accounts@mistral16.com,120.00,Subscriptions,settled
TX-10762,Mistral Group BV,DE20 8629 3159 213011229698,accounts@mistral39.com,289.00,Professional Services,settled
TX-10658,Nordic Retail SL,ES76 3233 6634 469625656293,accounts@nordic0.com,1610.00,Subscriptions,refunded
TX-10967,Solace Industrial BV,ES72 1326 1906 209397041061,accounts@solace10.com,1478.00,Professional Services,settled
TX-10531,Rioja Hospitality Ltd,FR75 4389 8474 537246858055,accounts@rioja77.com,1227.00,Subscriptions,settled
TX-10868,Novara Logistics BV,FR27 6487 4909 796263212814,accounts@novara52.com,1117.00,Professional Services,settled
TX-10546,Rioja Hospitality SA,FR17 5835 4342 795433722159,accounts@rioja37.com,354.00,Subscriptions,settled
TX-10667,Orion Media SA,NL77 5075 3931 818152161448,accounts@orion49.com,997.00,Professional Services,settled
TX-10713,Rioja Hospitality SA,FR50 7457 9784 779755342261,accounts@rioja0.com,192.00,Professional Services,settled
TX-10415,Marlin Foods SA,IT67 5093 2551 694409386903,accounts@marlin6.com,120.00,Subscriptions,settled
TX-11491,Novara Logistics BV,FR76 3361 9115 274660410361,accounts@novara52.com,297.00,Logistics,settled
TX-11831,Rioja Hospitality SAS,FR83 9564 1610 618634866023,accounts@rioja20.com,777.00,Training,settled
TX-10985,Vega Analytics BV,FR69 4248 5289 994658585732,accounts@vega22.com,501.00,Professional Services,refunded
TX-11750,Mistral Group GmbH,DE10 5124 7671 866457800493,accounts@mistral19.com,822.00,Marketing,settled
TX-10319,Halcyon Consulting Ltd,ES44 5933 5397 731626785308,accounts@halcyon35.com,120.00,Subscriptions,settled
TX-11092,Novara Logistics GmbH,FR14 5599 9074 871898018927,accounts@novara92.com,1480.00,Hardware,settled
TX-10227,Kestrel Clinics Ltd,DE89 2946 3108 226986770879,accounts@kestrel71.com,1137.00,Subscriptions,settled
TX-11630,Rioja Hospitality Ltd,FR74 2921 4944 816983948853,accounts@rioja77.com,459.00,Marketing,settled
TX-11880,Ancora Works SAS,NL49 9152 5705 974001759769,accounts@ancora2.com,130.00,Training,settled
TX-10042,Bastion Studio SA,IT93 5425 9817 717291584955,accounts@bastion36.com,227.00,Subscriptions,settled
TX-11223,Solace Industrial GmbH,ES93 1149 6934 834686932034,accounts@solace50.com,267.00,Logistics,settled
TX-11413,Marlin Foods Ltd,IT54 5822 8652 739359491014,accounts@marlin23.com,133.00,Logistics,settled
TX-11031,Solace Industrial SL,ES15 5382 3476 989359156230,accounts@solace90.com,595.00,Hardware,settled
TX-10650,Bastion Studio Ltd,IT31 7505 2687 229068916300,accounts@bastion53.com,685.00,Subscriptions,refunded
TX-10499,Halcyon Consulting Ltd,ES11 6279 9700 349666883770,accounts@halcyon95.com,1157.00,Subscriptions,settled
TX-11776,Ancora Works Ltd,NL88 4127 2197 976484093053,accounts@ancora22.com,-17.00,Marketing,refunded
TX-11454,Delta Ventures GmbH,IT40 2078 9718 222183089470,accounts@delta68.com,500.00,Logistics,settled
TX-11142,Solace Industrial BV,ES39 2612 2942 192547205674,accounts@solace70.com,1083.00,Hardware,settled
TX-11273,Atlas Partners Ltd,DE63 6426 1517 303861327917,accounts@atlas4.com,743.00,Logistics,settled
TX-10055,Marlin Foods SAS,IT83 5658 8690 717186766399,accounts@marlin3.com,152.00,Subscriptions,settled
TX-10144,Cinder Energy GmbH,NL24 7636 1341 512554145481,accounts@cinder74.com,720.00,Subscriptions,settled
TX-11762,Marlin Foods SA,IT17 7697 6793 924459041081,accounts@marlin6.com,906.00,Marketing,settled
TX-11791,Cinder Energy GmbH,NL31 3591 2640 111956487847,accounts@cinder37.com,476.00,Training,settled
TX-10714,Praxis Digital SAS,FR67 8485 1694 414157531471,accounts@praxis27.com,1095.00,Professional Services,settled
TX-11236,Delta Ventures GmbH,IT20 3043 9292 483338296830,accounts@delta8.com,328.00,Logistics,settled
TX-10336,Ancora Works SA,NL53 8460 4389 767369118672,accounts@ancora79.com,686.00,Subscriptions,settled
TX-10114,Bastion Studio Ltd,IT85 4538 4817 524325887726,accounts@bastion53.com,680.00,Subscriptions,settled
TX-10209,Delta Ventures BV,IT76 5653 2292 422178758213,accounts@delta88.com,809.00,Subscriptions,settled
TX-10784,Lumen Systems BV,DE68 7974 3945 687482887706,accounts@lumen9.com,1174.00,Professional Services,settled
TX-11848,Praxis Digital Ltd,FR76 7547 7342 439512265237,accounts@praxis47.com,120.00,Training,settled
TX-11798,Tarragon Labs BV,IT95 9518 9468 834863461116,accounts@tarragon21.com,785.00,Training,settled
TX-10249,Ancora Works Ltd,NL78 1611 3868 634949801453,accounts@ancora59.com,426.00,Subscriptions,settled
TX-10402,Cinder Energy BV,NL85 9083 4201 792052811909,accounts@cinder94.com,1060.00,Subscriptions,settled
TX-10703,Halcyon Consulting Ltd,ES84 9869 4314 275875872347,accounts@halcyon35.com,687.00,Professional Services,settled
TX-10806,Atlas Partners SA,DE96 4193 9518 535265825306,accounts@atlas61.com,1368.00,Professional Services,settled
TX-11116,Cinder Energy GmbH,NL40 9308 1894 642476678923,accounts@cinder14.com,120.00,Hardware,settled
TX-10009,Delta Ventures SL,IT42 1727 8144 106141226746,accounts@delta48.com,924.00,Subscriptions,settled
TX-10685,Tarragon Labs SL,IT44 8046 6298 971384806111,accounts@tarragon18.com,120.00,Professional Services,settled
TX-10496,Cinder Energy GmbH,NL10 8406 5481 364283432667,accounts@cinder14.com,397.00,Subscriptions,settled
TX-10348,Praxis Digital Ltd,FR72 9804 3838 816011649263,accounts@praxis47.com,526.00,Subscriptions,settled
TX-10197,Bastion Studio Ltd,IT19 3255 9674 567004510516,accounts@bastion16.com,1074.00,Subscriptions,settled
TX-11397,Novara Logistics GmbH,FR74 2939 7422 909232015048,accounts@novara32.com,120.00,Logistics,settled
TX-11645,Cobalt Trading GmbH,NL91 1052 6098 457702551535,accounts@cobalt44.com,770.00,Marketing,settled
TX-11472,Solace Industrial GmbH,ES68 6685 5725 245163841475,accounts@solace13.com,120.00,Logistics,settled
TX-10886,Atlas Partners SA,DE47 3409 8243 533959863754,accounts@atlas24.com,410.00,Professional Services,settled
TX-10865,Orion Media SAS,NL99 9887 4393 979937651021,accounts@orion69.com,1201.00,Professional Services,settled
TX-11238,Halcyon Consulting Ltd,ES83 9035 6127 769576178517,accounts@halcyon35.com,516.00,Logistics,settled
TX-10078,Ancora Works SAS,NL73 5781 9337 443028168523,accounts@ancora39.com,471.00,Subscriptions,settled
TX-11448,Solace Industrial SL,ES80 2377 6806 651910816645,accounts@solace30.com,331.00,Logistics,settled
TX-10182,Rioja Hospitality Ltd,FR54 4950 2698 842428156550,accounts@rioja17.com,228.00,Subscriptions,settled
TX-10283,Ancora Works SAS,NL41 5177 4331 523777580509,accounts@ancora2.com,355.00,Subscriptions,settled
TX-10375,Vega Analytics GmbH,FR19 4751 7276 211439921366,accounts@vega25.com,265.00,Subscriptions,settled
TX-10293,Lumen Systems GmbH,DE42 9005 9037 688709361138,accounts@lumen86.com,916.00,Subscriptions,settled
TX-10489,Kestrel Clinics SA,DE74 5918 3785 946072939882,accounts@kestrel91.com,414.00,Subscriptions,settled
TX-10317,Marlin Foods Ltd,IT59 1202 5781 629953716239,accounts@marlin83.com,301.00,Subscriptions,settled
TX-11180,Cobalt Trading SL,NL95 3750 3736 156700029200,accounts@cobalt24.com,468.00,Hardware,settled
TX-10983,Novara Logistics SL,FR35 2382 7791 576076175708,accounts@novara72.com,1226.00,Professional Services,refunded
TX-10610,Bastion Studio SA,IT25 9515 1117 583811254192,accounts@bastion36.com,475.00,Subscriptions,settled
TX-11308,Novara Logistics BV,FR66 4614 6312 442698502431,accounts@novara52.com,120.00,Logistics,settled
TX-11618,Halcyon Consulting Ltd,ES76 5116 8735 694985049557,accounts@halcyon95.com,856.00,Marketing,settled
TX-10380,Solace Industrial BV,ES92 2380 5065 809056616444,accounts@solace70.com,256.00,Subscriptions,settled
TX-11520,Iberia Supply Ltd,ES38 5749 5118 598315503189,accounts@iberia5.com,776.00,Logistics,settled
TX-10751,Mistral Group SL,DE22 9456 3174 364112007191,accounts@mistral36.com,653.00,Professional Services,settled
TX-10058,Marlin Foods SAS,IT25 7818 4697 766928678489,accounts@marlin63.com,450.00,Subscriptions,settled
TX-11492,Rioja Hospitality Ltd,FR90 6093 1105 721861999412,accounts@rioja77.com,325.00,Logistics,settled
TX-10965,Ancora Works SA,NL69 8952 8145 641158929824,accounts@ancora79.com,746.00,Professional Services,settled
TX-11260,Vega Analytics GmbH,FR94 9652 1693 874881785530,accounts@vega62.com,788.00,Logistics,settled
TX-10568,Mistral Group BV,DE84 1745 2189 555750815980,accounts@mistral16.com,1131.00,Subscriptions,settled
TX-10021,Cinder Energy SL,NL30 8777 8373 434228856718,accounts@cinder17.com,299.00,Subscriptions,settled
TX-11821,Ancora Works Ltd,NL94 8180 5895 257915050665,accounts@ancora59.com,416.00,Training,settled
TX-11731,Bastion Studio SA,IT46 1425 4621 577715350726,accounts@bastion36.com,657.00,Marketing,settled
TX-11323,Novara Logistics GmbH,FR20 1710 3475 322826411454,accounts@novara92.com,792.00,Logistics,settled
TX-10066,Kestrel Clinics SA,DE69 5982 7594 447415801613,accounts@kestrel31.com,186.00,Subscriptions,settled
TX-10470,Cinder Energy BV,NL48 8259 6257 448425136942,accounts@cinder34.com,1110.00,Subscriptions,settled
TX-11568,Novara Logistics GmbH,FR20 6766 9284 199223296899,accounts@novara92.com,2422.00,Logistics,refunded
TX-10281,Mistral Group SL,DE33 9813 8758 404647891535,accounts@mistral96.com,698.00,Subscriptions,settled
TX-10877,Ancora Works Ltd,NL76 6503 7745 846696442664,accounts@ancora59.com,1092.00,Professional Services,settled
TX-10450,Nordic Retail SL,ES22 1813 7437 833108606793,accounts@nordic60.com,642.00,Subscriptions,settled
TX-11309,Cinder Energy SL,NL39 8109 7039 289169749967,accounts@cinder17.com,773.00,Logistics,settled
TX-10632,Delta Ventures BV,IT60 3863 8490 257270955446,accounts@delta88.com,1847.00,Subscriptions,refunded
TX-11396,Marlin Foods SA,IT50 9475 3595 651992006484,accounts@marlin6.com,120.00,Logistics,settled
TX-10432,Cinder Energy GmbH,NL71 1011 6435 885855415646,accounts@cinder37.com,902.00,Subscriptions,settled
TX-10063,Mistral Group GmbH,DE19 4824 5334 906144594354,accounts@mistral19.com,916.00,Subscriptions,settled
TX-10093,Atlas Partners SA,DE73 3344 4804 698034746821,accounts@atlas61.com,157.00,Subscriptions,settled
TX-10440,Vega Analytics BV,FR95 6500 8317 112139078760,accounts@vega22.com,734.00,Subscriptions,settled
TX-10638,Nordic Retail SL,ES81 8081 7240 355937271321,accounts@nordic60.com,312.00,Subscriptions,refunded
TX-10672,Mistral Group BV,DE38 4519 6159 128826879784,accounts@mistral76.com,150.00,Professional Services,settled
TX-11665,Bastion Studio SAS,IT94 6458 1881 214289185246,accounts@bastion33.com,917.00,Marketing,settled
TX-10224,Praxis Digital SAS,FR65 3194 5333 568575707116,accounts@praxis27.com,955.00,Subscriptions,settled
TX-10244,Vega Analytics GmbH,FR37 4310 9824 448285000265,accounts@vega25.com,1149.00,Subscriptions,settled
TX-10056,Praxis Digital Ltd,FR16 5136 8827 244530959836,accounts@praxis47.com,468.00,Subscriptions,settled
TX-10844,Bastion Studio SA,IT92 6966 5670 367161867807,accounts@bastion13.com,1775.00,Professional Services,settled
TX-10889,Orion Media SA,NL84 9625 4639 451840592447,accounts@orion49.com,1241.00,Professional Services,settled
TX-11478,Orion Media SAS,NL28 4223 8078 844943895991,accounts@orion69.com,514.00,Logistics,settled
TX-10570,Praxis Digital SA,FR70 3561 9740 387638836058,accounts@praxis7.com,120.00,Subscriptions,settled
TX-11328,Delta Ventures SL,IT71 7782 6463 276351134654,accounts@delta11.com,513.00,Logistics,settled
TX-10587,Kestrel Clinics Ltd,DE27 8310 3608 328438902565,accounts@kestrel34.com,701.00,Subscriptions,settled
TX-11080,Solace Industrial BV,ES10 8612 5739 935175059577,accounts@solace10.com,308.00,Hardware,settled
TX-10216,Praxis Digital SAS,FR87 3353 6121 508991977937,accounts@praxis87.com,120.00,Subscriptions,settled
TX-11104,Bastion Studio SA,IT52 9514 4878 197955985378,accounts@bastion13.com,1042.00,Hardware,settled
TX-10943,Orion Media SAS,NL17 7412 5315 738200460216,accounts@orion32.com,1185.00,Professional Services,settled
TX-11638,Iberia Supply Ltd,ES32 8756 9938 235459007549,accounts@iberia28.com,757.00,Marketing,settled
TX-10299,Delta Ventures GmbH,IT99 8054 3937 234942989764,accounts@delta31.com,1237.00,Subscriptions,settled
TX-10722,Mistral Group SL,DE80 7235 1719 319213063154,accounts@mistral96.com,785.00,Professional Services,settled
TX-10827,Cobalt Trading BV,NL14 6558 1918 535478854313,accounts@cobalt4.com,1124.00,Professional Services,settled
TX-11837,Rioja Hospitality Ltd,FR39 6186 6010 229978339137,accounts@rioja40.com,685.00,Training,settled
TX-11263,Tarragon Labs SL,IT25 5752 5901 716555733635,accounts@tarragon41.com,627.00,Logistics,settled
TX-10524,Cinder Energy GmbH,NL83 4669 6542 765704029171,accounts@cinder37.com,564.00,Subscriptions,settled
TX-10625,Ancora Works SA,NL80 3924 8807 502518433834,accounts@ancora19.com,366.00,Subscriptions,refunded
TX-11859,Mistral Group BV,DE77 7778 3641 341778411697,accounts@mistral16.com,221.00,Training,settled
TX-11695,Solace Industrial GmbH,ES24 4139 5275 484409016344,accounts@solace13.com,223.00,Marketing,settled
TX-11056,Atlas Partners SA,DE14 3569 7051 252755008946,accounts@atlas24.com,868.00,Hardware,settled
TX-11053,Novara Logistics SL,FR60 5320 9172 919475140777,accounts@novara35.com,450.00,Hardware,settled
TX-11041,Tarragon Labs GmbH,IT83 1947 9516 477095869833,accounts@tarragon38.com,313.00,Hardware,settled
TX-11307,Iberia Supply SAS,ES42 1256 9804 948103123072,accounts@iberia45.com,412.00,Logistics,settled
TX-11306,Halcyon Consulting SAS,ES51 1938 1170 559440587694,accounts@halcyon75.com,220.00,Logistics,settled
TX-11296,Kestrel Clinics SAS,DE18 8910 7864 771093951990,accounts@kestrel14.com,584.00,Logistics,settled
TX-10847,Tarragon Labs SL,IT40 8287 6340 632398806247,accounts@tarragon18.com,1408.00,Professional Services,settled
TX-11891,Solace Industrial BV,ES99 8358 3111 943961377249,accounts@solace10.com,350.00,Training,settled
TX-11640,Solace Industrial SL,ES17 8264 2021 507631788070,accounts@solace30.com,145.00,Marketing,settled
TX-10276,Ancora Works Ltd,NL79 4559 1924 272242377075,accounts@ancora59.com,187.00,Subscriptions,settled
TX-10236,Cobalt Trading BV,NL66 6139 7861 296170675398,accounts@cobalt4.com,275.00,Subscriptions,settled
TX-11192,Solace Industrial BV,ES76 7797 5726 138442633408,accounts@solace10.com,528.00,Hardware,refunded
TX-11824,Bastion Studio SA,IT23 2451 6940 408150736635,accounts@bastion36.com,196.00,Training,settled
TX-11887,Cobalt Trading SL,NL32 7388 4741 572726399626,accounts@cobalt84.com,661.00,Training,settled
TX-10528,Marlin Foods SA,IT40 2291 8521 662924568778,accounts@marlin6.com,400.00,Subscriptions,settled
TX-10201,Tarragon Labs SL,IT47 5914 3580 993738900744,accounts@tarragon41.com,905.00,Subscriptions,settled
TX-11477,Cobalt Trading BV,NL27 6737 5641 749959316663,accounts@cobalt64.com,329.00,Logistics,settled
TX-10605,Marlin Foods Ltd,IT71 3135 9835 108083396378,accounts@marlin23.com,214.00,Subscriptions,settled
TX-10255,Orion Media SA,NL75 6372 2421 613874432021,accounts@orion12.com,1096.00,Subscriptions,settled
TX-10332,Vega Analytics SL,FR52 8052 2735 115718479235,accounts@vega5.com,371.00,Subscriptions,settled
TX-10094,Rioja Hospitality SAS,FR42 1153 8622 461678500147,accounts@rioja20.com,494.00,Subscriptions,settled
TX-11740,Praxis Digital SA,FR68 1199 9587 394184193673,accounts@praxis30.com,208.00,Marketing,settled
TX-11325,Nordic Retail SL,ES29 3401 6247 286972579708,accounts@nordic0.com,143.00,Logistics,settled
TX-11495,Cinder Energy GmbH,NL25 5913 7628 715220648336,accounts@cinder14.com,302.00,Logistics,settled
TX-11212,Atlas Partners SAS,DE56 3069 9515 941954090737,accounts@atlas81.com,669.00,Logistics,settled
TX-10106,Tarragon Labs BV,IT99 5951 7689 241600337712,accounts@tarragon21.com,882.00,Subscriptions,settled
TX-11433,Praxis Digital SA,FR38 1783 1170 272871241920,accounts@praxis7.com,823.00,Logistics,settled
TX-11234,Lumen Systems BV,DE86 3948 1087 812349891418,accounts@lumen46.com,392.00,Logistics,settled
TX-10690,Bastion Studio SA,IT11 6624 2823 497227967023,accounts@bastion73.com,1000.00,Professional Services,settled
TX-11079,Tarragon Labs SL,IT31 5016 9806 647679328037,accounts@tarragon41.com,1557.00,Hardware,settled
TX-10548,Novara Logistics SL,FR58 7349 7825 973371357111,accounts@novara12.com,1109.00,Subscriptions,settled
